date,time,stn_id,wind_direction,wind_speed,temperature,humidity,rain_day,snow_day,solar_irradiance,solar_time
2024-09-11,19:00:00,236,0,0.0,25.3,98.0,4.5,,,0.0
2024-09-11,20:00:00,236,0,0.2,25.3,99.0,4.7,,,
2024-09-11,21:00:00,236,0,0.2,25.1,98.0,5.4,,,
2024-09-11,22:00:00,236,0,0.1,25.1,98.0,5.5,,,
2024-09-11,23:00:00,236,0,0.4,25.0,99.0,5.5,,,
2024-09-12,00:00:00,236,0,0.0,25.0,99.0,5.5,,,
2024-09-12,01:00:00,236,0,0.4,25.0,99.0,,,,
2024-09-12,02:00:00,236,0,0.0,25.0,99.0,,,,
2024-09-12,03:00:00,236,0,0.3,25.1,99.0,0.0,,,
2024-09-12,04:00:00,236,0,0.0,25.0,99.0,0.0,,,
2024-09-12,05:00:00,236,0,0.2,25.2,99.0,0.0,,,
2024-09-12,06:00:00,236,0,0.1,25.0,99.0,0.0,,,
2024-09-12,07:00:00,236,0,0.0,25.4,99.0,0.0,,,0.0
2024-09-12,08:00:00,236,0,0.0,25.6,98.0,0.0,,,0.0
2024-09-12,09:00:00,236,0,0.0,26.5,93.0,0.0,,,0.0
2024-09-12,10:00:00,236,0,0.1,27.8,87.0,0.0,,,0.0
2024-09-12,11:00:00,236,11,0.6,29.4,77.0,0.0,,,0.1
2024-09-12,12:00:00,236,18,0.5,30.2,77.0,0.0,,,0.0
2024-09-12,13:00:00,236,29,1.2,28.0,85.0,0.8,,,0.0
2024-09-12,14:00:00,236,36,1.3,27.8,88.0,0.8,,,0.0
2024-09-12,15:00:00,236,11,1.2,27.0,91.0,1.5,,,0.0
2024-09-12,16:00:00,236,32,0.6,27.0,94.0,1.7,,,0.0
2024-09-12,17:00:00,236,0,0.4,26.9,89.0,1.7,,,0.1
2024-09-12,18:00:00,236,5,1.0,26.6,90.0,1.7,,,0.0
2024-09-12,19:00:00,236,0,0.2,25.9,94.0,1.7,,,0.0
2024-09-12,20:00:00,236,34,0.5,25.6,98.0,1.7,,,
2024-09-12,21:00:00,236,0,0.1,25.4,98.0,1.7,,,
2024-09-12,22:00:00,236,0,0.2,25.0,99.0,1.7,,,
2024-09-12,23:00:00,236,0,0.0,24.8,99.0,1.7,,,
2024-09-13,00:00:00,236,0,0.3,24.7,99.0,1.7,,,
2024-09-13,01:00:00,236,0,0.1,24.7,99.0,,,,
2024-09-13,02:00:00,236,0,0.0,24.5,99.0,,,,
2024-09-13,03:00:00,236,0,0.1,24.4,00.0,,,,
2024-09-13,04:00:00,236,0,0.0,24.4,00.0,,,,
2024-09-13,05:00:00,236,0,0.0,24.2,00.0,,,,
2024-09-13,06:00:00,236,0,0.2,24.2,00.0,,,,
2024-09-13,07:00:00,236,0,0.1,24.1,00.0,,,,0.0
2024-09-13,08:00:00,236,0,0.1,24.4,00.0,,,,0.0
2024-09-13,09:00:00,236,0,0.2,25.6,95.0,,,,0.0
2024-09-13,10:00:00,236,14,0.9,28.1,83.0,,,,0.7
2024-09-13,11:00:00,236,18,1.4,29.6,73.0,,,,0.8
2024-09-13,12:00:00,236,20,1.5,31.2,68.0,,,,0.7
2024-09-13,13:00:00,236,20,1.8,31.9,65.0,,,,0.8
2024-09-13,14:00:00,236,27,1.7,32.1,62.0,,,,0.4
2024-09-13,15:00:00,236,27,1.5,31.3,65.0,,,,0.6
2024-09-13,16:00:00,236,23,1.3,30.9,68.0,,,,0.0
2024-09-13,17:00:00,236,25,1.2,31.3,64.0,,,,1.0
2024-09-13,18:00:00,236,0,0.4,29.5,71.0,,,,0.5
2024-09-13,19:00:00,236,0,0.3,27.9,78.0,,,,0.0
2024-09-13,20:00:00,236,0,0.2,26.6,85.0,,,,
2024-09-13,21:00:00,236,0,0.0,25.9,89.0,,,,
2024-09-13,22:00:00,236,0,0.3,26.2,89.0,,,,
2024-09-13,23:00:00,236,0,0.0,25.7,92.0,,,,
2024-09-14,00:00:00,236,0,0.0,25.5,94.0,,,,
2024-09-14,01:00:00,236,0,0.0,25.3,96.0,,,,
2024-09-14,02:00:00,236,0,0.1,25.5,96.0,,,,
2024-09-14,03:00:00,236,0,0.2,25.6,97.0,,,,
2024-09-14,04:00:00,236,0,0.2,25.8,96.0,,,,
2024-09-14,05:00:00,236,0,0.0,24.9,98.0,,,,
2024-09-14,06:00:00,236,0,0.1,25.4,97.0,,,,
2024-09-14,07:00:00,236,0,0.0,25.3,96.0,,,,0.0
2024-09-14,08:00:00,236,0,0.4,26.5,89.0,,,,0.6
2024-09-14,09:00:00,236,0,0.3,27.9,85.0,,,,0.6
2024-09-14,10:00:00,236,18,0.9,29.3,74.0,,,,0.7
2024-09-14,11:00:00,236,18,1.0,30.7,66.0,,,,0.6
2024-09-14,12:00:00,236,25,0.7,32.3,61.0,,,,0.9
2024-09-14,13:00:00,236,20,1.2,33.1,56.0,,,,1.0
2024-09-14,14:00:00,236,20,1.2,33.2,57.0,,,,1.0
2024-09-14,15:00:00,236,20,1.2,33.4,53.0,,,,1.0
2024-09-14,16:00:00,236,25,0.9,33.3,55.0,,,,1.0
2024-09-14,17:00:00,236,25,1.3,32.9,61.0,,,,1.0
2024-09-14,18:00:00,236,32,1.4,31.0,68.0,,,,0.4
2024-09-14,19:00:00,236,32,0.7,29.1,77.0,,,,0.2
2024-09-14,20:00:00,236,36,0.5,27.3,84.0,,,,
2024-09-14,21:00:00,236,32,0.6,27.5,83.0,,,,
2024-09-14,22:00:00,236,2,0.5,26.4,88.0,,,,
2024-09-14,23:00:00,236,0,0.3,26.1,90.0,,,,
2024-09-15,00:00:00,236,0,0.4,26.0,90.0,,,,
2024-09-15,01:00:00,236,0,0.3,25.4,95.0,,,,
2024-09-15,02:00:00,236,0,0.4,25.3,94.0,,,,
2024-09-15,03:00:00,236,0,0.1,24.7,97.0,,,,
2024-09-15,04:00:00,236,0,0.4,25.0,95.0,,,,
2024-09-15,05:00:00,236,0,0.3,24.8,96.0,,,,
2024-09-15,06:00:00,236,0,0.4,24.4,98.0,,,,
2024-09-15,07:00:00,236,34,0.6,24.8,95.0,,,,0.2
2024-09-15,08:00:00,236,36,1.0,26.5,87.0,,,,1.0
2024-09-15,09:00:00,236,2,1.6,28.6,79.0,,,,1.0
2024-09-15,10:00:00,236,34,1.0,30.0,74.0,,,,1.0
2024-09-15,11:00:00,236,36,0.9,31.3,70.0,,,,1.0
2024-09-15,12:00:00,236,2,1.0,32.5,64.0,,,,0.7
2024-09-15,13:00:00,236,5,0.8,33.9,60.0,,,,0.8
2024-09-15,14:00:00,236,34,1.0,34.4,56.0,,,,0.9
2024-09-15,15:00:00,236,5,1.1,35.0,52.0,,,,1.0
2024-09-15,16:00:00,236,5,1.2,34.7,52.0,,,,1.0
2024-09-15,17:00:00,236,5,0.7,34.7,54.0,,,,0.9
2024-09-15,18:00:00,236,0,0.4,33.0,60.0,,,,0.5
2024-09-15,19:00:00,236,2,0.5,31.7,64.0,,,,0.2
2024-09-15,20:00:00,236,7,1.5,31.2,64.0,,,,
2024-09-15,21:00:00,236,9,1.4,30.9,66.0,,,,
2024-09-15,22:00:00,236,7,1.6,29.9,70.0,,,,
2024-09-15,23:00:00,236,7,1.4,28.9,70.0,,,,
2024-09-16,00:00:00,236,9,0.8,28.4,71.0,,,,
2024-09-16,01:00:00,236,36,0.6,27.5,74.0,,,,
2024-09-16,02:00:00,236,36,0.5,26.2,79.0,,,,
2024-09-16,03:00:00,236,36,0.7,25.7,81.0,,,,
2024-09-16,04:00:00,236,36,1.1,25.4,81.0,,,,
2024-09-16,05:00:00,236,36,0.8,25.1,82.0,,,,
2024-09-16,06:00:00,236,36,0.8,24.7,84.0,,,,
2024-09-16,07:00:00,236,34,1.4,24.7,83.0,,,,0.2
2024-09-16,08:00:00,236,36,0.8,26.7,76.0,,,,0.5
2024-09-16,09:00:00,236,2,1.1,28.3,69.0,,,,1.0
2024-09-16,10:00:00,236,9,1.3,29.4,65.0,,,,0.6
2024-09-16,11:00:00,236,9,1.3,30.1,64.0,,,,0.0
2024-09-16,12:00:00,236,7,0.9,32.3,58.0,,,,0.9
2024-09-16,13:00:00,236,36,1.2,31.6,64.0,,,,0.3
2024-09-16,14:00:00,236,2,0.8,31.3,63.0,,,,0.0
2024-09-16,15:00:00,236,5,1.4,31.1,66.0,,,,0.0
2024-09-16,16:00:00,236,2,0.6,30.9,67.0,,,,0.0
2024-09-16,17:00:00,236,34,0.7,30.2,69.0,,,,0.0
2024-09-16,18:00:00,236,2,0.8,29.7,72.0,,,,0.0
2024-09-16,19:00:00,236,0,0.3,28.7,77.0,,,,0.0
2024-09-16,20:00:00,236,5,0.5,28.4,79.0,,,,
2024-09-16,21:00:00,236,0,0.2,27.8,83.0,,,,
2024-09-16,22:00:00,236,0,0.1,27.1,87.0,,,,
2024-09-16,23:00:00,236,2,0.7,27.1,85.0,,,,
2024-09-17,00:00:00,236,0,0.4,26.8,84.0,,,,
2024-09-17,01:00:00,236,0,0.2,26.0,88.0,,,,
2024-09-17,02:00:00,236,0,0.2,26.3,87.0,,,,
2024-09-17,03:00:00,236,0,0.0,25.6,90.0,,,,
2024-09-17,04:00:00,236,0,0.1,25.2,92.0,,,,
2024-09-17,05:00:00,236,0,0.3,25.3,93.0,,,,
2024-09-17,06:00:00,236,0,0.2,25.0,94.0,,,,
2024-09-17,07:00:00,236,0,0.1,25.7,89.0,,,,0.2
2024-09-17,08:00:00,236,0,0.1,27.2,84.0,,,,0.6
2024-09-17,09:00:00,236,2,0.7,29.6,75.0,,,,1.0
2024-09-17,10:00:00,236,0,0.4,30.7,72.0,,,,0.7
2024-09-17,11:00:00,236,36,0.7,32.2,65.0,,,,1.0
2024-09-17,12:00:00,236,36,0.9,34.0,57.0,,,,1.0
2024-09-17,13:00:00,236,32,0.8,34.0,57.0,,,,0.7
2024-09-17,14:00:00,236,27,0.9,35.6,56.0,,,,0.6
2024-09-17,15:00:00,236,29,1.4,35.2,59.0,,,,0.5
2024-09-17,16:00:00,236,32,1.4,33.3,66.0,0.0,,,0.5
2024-09-17,17:00:00,236,29,1.6,32.9,67.0,0.0,,,0.7
2024-09-17,18:00:00,236,32,1.4,31.9,70.0,0.0,,,0.9
2024-09-17,19:00:00,236,34,0.5,30.1,75.0,0.0,,,0.1
2024-09-17,20:00:00,236,0,0.1,29.1,80.0,0.0,,,
2024-09-17,21:00:00,236,0,0.1,28.0,86.0,0.0,,,
2024-09-17,22:00:00,236,0,0.2,27.5,88.0,0.0,,,
2024-09-17,23:00:00,236,0,0.1,26.9,92.0,0.0,,,
2024-09-18,00:00:00,236,0,0.1,26.8,93.0,0.0,,,
2024-09-18,01:00:00,236,0,0.1,26.2,96.0,,,,
2024-09-18,02:00:00,236,0,0.1,25.7,97.0,,,,
2024-09-18,03:00:00,236,0,0.2,25.8,96.0,,,,
2024-09-18,04:00:00,236,0,0.1,25.7,98.0,,,,
2024-09-18,05:00:00,236,0,0.0,25.9,96.0,,,,
2024-09-18,06:00:00,236,0,0.0,26.0,96.0,,,,
2024-09-18,07:00:00,236,0,0.2,26.2,96.0,,,,0.0
2024-09-18,08:00:00,236,0,0.2,26.6,93.0,,,,0.0
2024-09-18,09:00:00,236,20,0.5,28.0,88.0,,,,0.2
2024-09-18,10:00:00,236,29,0.6,29.4,80.0,,,,0.1
2024-09-18,11:00:00,236,18,0.5,31.2,72.0,,,,0.9
2024-09-18,12:00:00,236,16,0.7,32.3,66.0,,,,0.9
2024-09-18,13:00:00,236,25,1.0,33.7,62.0,,,,0.8
2024-09-18,14:00:00,236,20,1.0,33.8,64.0,,,,0.3
2024-09-18,15:00:00,236,34,1.9,31.0,61.0,,,,0.5
2024-09-18,16:00:00,236,36,0.9,32.2,62.0,,,,1.0
2024-09-18,17:00:00,236,36,0.6,32.4,66.0,,,,1.0
2024-09-18,18:00:00,236,36,1.0,31.8,68.0,,,,0.9
2024-09-18,19:00:00,236,7,1.1,26.5,88.0,0.4,,,0.0
2024-09-18,20:00:00,236,11,0.8,25.1,90.0,0.5,,,
2024-09-18,21:00:00,236,36,1.1,24.3,97.0,3.5,,,
2024-09-18,22:00:00,236,0,0.1,24.2,98.0,3.5,,,
2024-09-18,23:00:00,236,0,0.0,24.1,99.0,3.5,,,
2024-09-19,00:00:00,236,0,0.1,24.3,99.0,3.5,,,
2024-09-19,01:00:00,236,0,0.2,24.2,99.0,,,,
2024-09-19,02:00:00,236,0,0.2,24.2,99.0,,,,
2024-09-19,03:00:00,236,0,0.2,24.1,99.0,,,,
2024-09-19,04:00:00,236,0,0.1,24.2,99.0,,,,
2024-09-19,05:00:00,236,0,0.2,24.3,99.0,,,,
2024-09-19,06:00:00,236,0,0.1,24.2,99.0,,,,
2024-09-19,07:00:00,236,0,0.1,24.4,99.0,,,,0.0
2024-09-19,08:00:00,236,0,0.1,24.8,98.0,,,,0.0
2024-09-19,09:00:00,236,0,0.4,26.6,91.0,,,,0.2
2024-09-19,10:00:00,236,0,0.4,28.4,81.0,,,,1.0
2024-09-19,11:00:00,236,0,0.4,30.4,75.0,,,,1.0
2024-09-19,12:00:00,236,18,0.6,32.1,66.0,,,,0.9
2024-09-19,13:00:00,236,18,0.5,32.4,65.0,,,,0.4
2024-09-19,14:00:00,236,20,0.6,34.0,61.0,,,,0.4
2024-09-19,15:00:00,236,25,0.6,34.2,51.0,,,,0.3
2024-09-19,16:00:00,236,0,0.3,33.8,52.0,,,,0.0
2024-09-19,17:00:00,236,5,0.7,32.8,63.0,,,,0.0
2024-09-19,18:00:00,236,2,0.8,31.3,70.0,,,,0.0
2024-09-19,19:00:00,236,36,0.9,30.1,77.0,,,,0.0
2024-09-19,20:00:00,236,0,0.1,28.5,84.0,,,,
2024-09-19,21:00:00,236,0,0.1,27.9,87.0,,,,
2024-09-19,22:00:00,236,0,0.0,27.2,91.0,,,,
2024-09-19,23:00:00,236,0,0.0,27.1,91.0,,,,
2024-09-20,00:00:00,236,0,0.4,27.0,93.0,,,,
2024-09-20,01:00:00,236,23,0.5,27.0,95.0,,,,
2024-09-20,02:00:00,236,0,0.2,27.4,91.0,,,,
2024-09-20,03:00:00,236,0,0.0,27.0,92.0,,,,
2024-09-20,04:00:00,236,0,0.0,26.6,97.0,0.2,,,
2024-09-20,05:00:00,236,0,0.3,26.4,98.0,0.2,,,
2024-09-20,06:00:00,236,9,0.6,26.5,96.0,0.2,,,
2024-09-20,07:00:00,236,0,0.0,26.3,97.0,0.2,,,0.0
2024-09-20,08:00:00,236,11,1.6,25.3,96.0,9.5,,,0.0
2024-09-20,09:00:00,236,0,0.3,24.5,98.0,14.2,,,0.0
2024-09-20,10:00:00,236,0,0.3,24.4,99.0,17.0,,,0.0
2024-09-20,11:00:00,236,0,0.3,24.5,99.0,18.3,,,0.0
2024-09-20,12:00:00,236,0,0.4,25.2,98.0,18.7,,,0.0
2024-09-20,13:00:00,236,14,1.2,27.0,92.0,19.3,,,0.0
2024-09-20,14:00:00,236,14,0.9,26.4,92.0,19.3,,,0.0
2024-09-20,15:00:00,236,11,0.8,27.0,90.0,19.3,,,0.0
2024-09-20,16:00:00,236,14,0.9,26.9,91.0,19.5,,,0.0
2024-09-20,17:00:00,236,0,0.4,25.8,97.0,23.5,,,0.0
2024-09-20,18:00:00,236,0,0.1,25.7,97.0,23.5,,,0.0
2024-09-20,19:00:00,236,0,0.2,25.3,99.0,26.2,,,0.0
2024-09-20,20:00:00,236,9,1.0,25.2,99.0,33.2,,,
2024-09-20,21:00:00,236,11,0.8,25.4,98.0,34.1,,,
2024-09-20,22:00:00,236,14,1.0,25.6,98.0,34.6,,,
2024-09-20,23:00:00,236,14,0.9,25.8,98.0,35.1,,,
2024-09-21,00:00:00,236,18,1.2,26.2,97.0,37.5,,,
2024-09-21,01:00:00,236,25,1.5,25.6,93.0,2.5,,,
2024-09-21,02:00:00,236,20,0.8,24.8,98.0,12.7,,,
2024-09-21,03:00:00,236,0,0.2,24.8,99.0,14.3,,,
2024-09-21,04:00:00,236,0,0.4,24.6,99.0,29.1,,,
2024-09-21,05:00:00,236,9,0.7,24.5,00.0,71.2,,,
2024-09-21,06:00:00,236,0,0.2,24.4,00.0,85.5,,,
2024-09-21,07:00:00,236,0,0.3,24.8,99.0,91.4,,,0.0
2024-09-21,08:00:00,236,0,0.1,24.5,99.0,97.9,,,0.0
2024-09-21,09:00:00,236,11,1.0,24.6,99.0,102.3,,,0.0
2024-09-21,10:00:00,236,11,1.0,24.8,99.0,109.0,,,0.0
2024-09-21,11:00:00,236,14,0.7,25.2,98.0,110.0,,,0.0
2024-09-21,12:00:00,236,9,1.0,25.9,96.0,110.0,,,0.0
2024-09-21,13:00:00,236,34,2.0,21.8,98.0,113.1,,,0.0
2024-09-21,14:00:00,236,2,2.4,21.2,97.0,113.6,,,0.0
2024-09-21,15:00:00,236,36,2.2,21.0,97.0,113.6,,,0.0
2024-09-21,16:00:00,236,36,1.6,20.7,96.0,113.6,,,0.0
2024-09-21,17:00:00,236,34,1.0,20.6,97.0,113.6,,,0.0
2024-09-21,18:00:00,236,0,0.4,20.5,97.0,113.6,,,0.0
2024-09-21,19:00:00,236,0,0.4,20.5,97.0,114.0,,,0.0
2024-09-21,20:00:00,236,7,0.8,20.6,94.0,114.0,,,
2024-09-21,21:00:00,236,29,0.5,20.8,91.0,114.0,,,
2024-09-21,22:00:00,236,34,0.5,20.8,91.0,114.0,,,
2024-09-21,23:00:00,236,0,0.2,21.0,90.0,114.0,,,
2024-09-22,00:00:00,236,32,1.0,20.6,88.0,114.0,,,
2024-09-22,01:00:00,236,32,1.3,20.3,84.0,,,,
2024-09-22,02:00:00,236,32,0.9,20.1,85.0,,,,
2024-09-22,03:00:00,236,34,1.4,19.5,86.0,,,,
2024-09-22,04:00:00,236,32,1.3,19.3,84.0,,,,
2024-09-22,05:00:00,236,32,1.5,18.8,85.0,,,,
2024-09-22,06:00:00,236,29,1.2,18.4,87.0,,,,
2024-09-22,07:00:00,236,32,0.8,18.7,86.0,,,,0.2
2024-09-22,08:00:00,236,32,1.1,20.8,77.0,,,,1.0
2024-09-22,09:00:00,236,34,1.1,21.9,72.0,,,,0.7
2024-09-22,10:00:00,236,36,1.8,23.2,67.0,,,,0.9
2024-09-22,11:00:00,236,32,1.4,24.5,68.0,,,,1.0
2024-09-22,12:00:00,236,2,1.3,25.6,66.0,,,,1.0
2024-09-22,13:00:00,236,36,1.1,25.7,66.0,,,,0.4
2024-09-22,14:00:00,236,7,0.8,25.7,68.0,,,,0.0
2024-09-22,15:00:00,236,7,1.4,26.3,64.0,,,,0.5
2024-09-22,16:00:00,236,32,0.8,26.4,66.0,,,,0.3
2024-09-22,17:00:00,236,9,0.5,25.2,68.0,,,,0.2
2024-09-22,18:00:00,236,0,0.3,24.2,70.0,,,,0.9
2024-09-22,19:00:00,236,0,0.2,23.3,74.0,,,,0.0
2024-09-22,20:00:00,236,7,0.7,22.8,75.0,,,,
2024-09-22,21:00:00,236,2,1.1,21.9,77.0,,,,
2024-09-22,22:00:00,236,36,1.2,21.2,80.0,,,,
2024-09-22,23:00:00,236,36,0.9,20.4,80.0,,,,
2024-09-23,00:00:00,236,36,0.7,19.8,81.0,,,,
2024-09-23,01:00:00,236,36,1.0,19.2,79.0,,,,
2024-09-23,02:00:00,236,34,0.9,18.7,79.0,,,,
2024-09-23,03:00:00,236,36,1.1,18.1,82.0,,,,
2024-09-23,04:00:00,236,36,1.2,17.8,83.0,,,,
2024-09-23,05:00:00,236,36,1.2,17.6,84.0,,,,
2024-09-23,06:00:00,236,34,0.8,17.1,85.0,,,,
2024-09-23,07:00:00,236,34,1.0,17.2,83.0,,,,0.3
2024-09-23,08:00:00,236,36,1.1,19.0,75.0,,,,1.0
2024-09-23,09:00:00,236,7,0.7,21.0,66.0,,,,1.0
2024-09-23,10:00:00,236,9,1.8,22.2,58.0,,,,1.0
2024-09-23,11:00:00,236,7,1.8,23.6,54.0,,,,1.0
2024-09-23,12:00:00,236,9,1.9,24.4,51.0,,,,1.0
2024-09-23,13:00:00,236,9,1.6,25.3,50.0,,,,1.0
2024-09-23,14:00:00,236,9,1.5,25.8,48.0,,,,1.0
2024-09-23,15:00:00,236,9,1.0,26.1,47.0,,,,1.0
2024-09-23,16:00:00,236,2,0.8,25.0,51.0,,,,0.5
2024-09-23,17:00:00,236,2,1.1,25.3,50.0,,,,0.9
2024-09-23,18:00:00,236,2,1.1,23.6,56.0,,,,1.0
2024-09-23,19:00:00,236,2,0.8,22.0,60.0,,,,0.0
2024-09-23,20:00:00,236,36,0.7,20.6,66.0,,,,
2024-09-23,21:00:00,236,2,0.9,19.6,73.0,,,,
2024-09-23,22:00:00,236,36,1.5,18.7,77.0,,,,
2024-09-23,23:00:00,236,2,1.2,18.3,76.0,,,,
2024-09-24,00:00:00,236,36,1.2,17.7,80.0,,,,
2024-09-24,01:00:00,236,36,1.2,17.5,77.0,,,,
2024-09-24,02:00:00,236,36,1.8,17.0,78.0,,,,
2024-09-24,03:00:00,236,2,1.8,16.6,78.0,,,,
2024-09-24,04:00:00,236,36,1.2,16.1,78.0,,,,
2024-09-24,05:00:00,236,2,1.2,16.0,78.0,,,,
2024-09-24,06:00:00,236,36,1.6,15.8,78.0,,,,
2024-09-24,07:00:00,236,36,1.6,15.6,80.0,,,,0.0
2024-09-24,08:00:00,236,5,0.8,17.2,73.0,,,,0.7
2024-09-24,09:00:00,236,36,1.3,19.2,68.0,,,,0.9
2024-09-24,10:00:00,236,2,1.0,21.3,62.0,,,,1.0
2024-09-24,11:00:00,236,34,1.0,23.0,59.0,,,,1.0
2024-09-24,12:00:00,236,7,0.8,24.6,55.0,,,,1.0
2024-09-24,13:00:00,236,34,0.9,25.1,51.0,,,,1.0
2024-09-24,14:00:00,236,14,0.9,25.8,50.0,,,,1.0
2024-09-24,15:00:00,236,18,0.6,26.6,44.0,,,,1.0
2024-09-24,16:00:00,236,0,0.3,26.9,47.0,,,,1.0
2024-09-24,17:00:00,236,2,0.5,26.2,51.0,,,,0.9
2024-09-24,18:00:00,236,36,0.6,23.5,62.0,,,,0.6
2024-09-24,19:00:00,236,0,0.2,22.5,69.0,,,,0.0
2024-09-24,20:00:00,236,0,0.2,20.9,77.0,,,,
2024-09-24,21:00:00,236,0,0.2,20.0,81.0,,,,
2024-09-24,22:00:00,236,0,0.1,19.0,86.0,,,,
2024-09-24,23:00:00,236,0,0.1,18.7,86.0,,,,
2024-09-25,00:00:00,236,0,0.1,18.7,90.0,,,,
2024-09-25,01:00:00,236,0,0.3,19.1,86.0,,,,
2024-09-25,02:00:00,236,0,0.3,19.0,86.0,,,,
2024-09-25,03:00:00,236,0,0.3,18.9,87.0,,,,
2024-09-25,04:00:00,236,0,0.3,18.5,90.0,,,,
2024-09-25,05:00:00,236,0,0.1,18.7,90.0,,,,
2024-09-25,06:00:00,236,0,0.3,18.9,91.0,,,,
2024-09-25,07:00:00,236,0,0.1,19.6,87.0,,,,0.1
2024-09-25,08:00:00,236,34,1.0,21.1,82.0,,,,0.7
2024-09-25,09:00:00,236,34,0.9,22.5,77.0,,,,0.5
2024-09-25,10:00:00,236,32,0.5,23.4,73.0,,,,0.1
2024-09-25,11:00:00,236,14,0.5,23.7,72.0,,,,0.0
2024-09-25,12:00:00,236,14,0.5,25.3,68.0,,,,0.0
2024-09-25,13:00:00,236,34,0.9,25.8,63.0,,,,0.2
2024-09-25,14:00:00,236,34,0.9,26.7,61.0,,,,0.7
2024-09-25,15:00:00,236,7,0.5,27.5,55.0,,,,1.0
2024-09-25,16:00:00,236,0,0.3,28.0,51.0,,,,1.0
2024-09-25,17:00:00,236,0,0.3,28.0,52.0,,,,1.0
2024-09-25,18:00:00,236,0,0.4,25.2,65.0,,,,0.9
2024-09-25,19:00:00,236,0,0.3,22.5,79.0,,,,0.0
2024-09-25,20:00:00,236,0,0.1,21.8,83.0,,,,
2024-09-25,21:00:00,236,0,0.2,21.1,88.0,,,,
2024-09-25,22:00:00,236,0,0.1,21.5,89.0,,,,
2024-09-25,23:00:00,236,0,0.1,21.3,88.0,,,,
2024-09-26,00:00:00,236,0,0.0,21.2,90.0,,,,
2024-09-26,01:00:00,236,0,0.2,20.4,93.0,,,,
2024-09-26,02:00:00,236,0,0.0,19.6,97.0,,,,
2024-09-26,03:00:00,236,0,0.1,19.4,98.0,,,,
2024-09-26,04:00:00,236,0,0.1,19.8,97.0,,,,
2024-09-26,05:00:00,236,0,0.1,19.7,98.0,,,,
2024-09-26,06:00:00,236,0,0.4,19.7,98.0,,,,
2024-09-26,07:00:00,236,0,0.0,20.0,98.0,,,,0.0
2024-09-26,08:00:00,236,0,0.3,21.1,92.0,,,,0.2
2024-09-26,09:00:00,236,0,0.1,21.9,89.0,,,,0.3
